"","id_jogador","nome_jogador","id_partida","data_nascimento_jogador","posicao","altura","nome_temporada","minutos_partida_jogador","pontos_equipe_casa","pontos_equipe_fora","pontos_total_jogador","pontos_total_jogador_e_pontos_perdidos_jogador","arremessos_2_certos_jogador","arremessos_2_total_jogador","arremessos_3_certos_jogador","arremessos_3_total_jogador","arremessos_lance_livre_certos_jogador","arremessos_lance_livre_total_jogador","rebotes_ofensivos_jogador","rebotes_defensivos_jogador","rebotes_total_jogador","assistencias_total_jogador","roubadas_bola_jogador","tocos_total_jogador","faltas_cometidas_jogador","faltas_recebidas_jogador","erros_jogador","violacao_jogador","enterradas_total_jogador","enterradas_total_jogador","eficiencia_jogador"
"810",154,"Jefferson William Andrade da Silva Antônio",20507,"29/03/1983","AlaPivo",2.07,"2014/2015",3647294.8,87,64,333,725,35,82,74,171,41,48,23,114,137,47,14,9,46,40,36,1,0,0,353
"811",159,"William Fournou Drudi",21004,"22/09/1981","Pivo",2.02,"2014/2015",6607557.1,98,64,310,629,134,262,3,21,33,42,49,143,192,30,14,14,78,46,33,3,4,4,372
"812",164,"Cristiano Silva Felício",21018,"07/07/1992","Pivo",2.08,"2014/2015",3340167.9,67,77,191,266,78,108,0,0,35,50,48,88,136,22,7,10,67,41,27,2,15,15,294
"813",167,"Rodrigo César Silva",20533,"28/02/1988","AlaPivo",2.05,"2014/2015",1461050,83,64,44,92,18,33,0,5,8,11,12,31,43,4,5,2,14,9,5,0,1,1,70
"814",168,"Guilherme Santos Hubner",20547,"28/04/1987","AlaPivo",2.1,"2014/2015",5011379.9,86,82,287,556,93,154,28,74,17,26,60,113,173,32,24,15,108,39,37,2,23,23,378
"815",175,"Thiago Farias Mathias Rosa",21007,"28/07/1989","Pivo",NA,"2014/2015",2310574.5,84,81,120,167,49,67,0,1,22,30,28,47,75,4,2,7,37,25,13,2,12,12,168
"816",178,"Marcos Vinícius Inácio",20529,"10/08/1984","Pivo",2.05,"2014/2015",1794460.65,91,72,94,180,29,58,2,9,30,37,20,26,46,10,3,8,53,34,10,1,5,5,108
"817",182,"Guilherme Frantz Teichmann",21012,"03/09/1983","AlaPivo",2.04,"2014/2015",2063260.15,73,92,136,191,59,78,0,0,18,35,19,56,75,33,24,13,43,37,19,2,9,9,226
"818",187,"Murilo Becker da Rosa",21017,"14/07/1983","Pivo",2.08,"2014/2015",5593750.5,91,69,362,618,118,190,12,39,90,121,63,110,173,20,12,12,77,92,50,7,6,6,399
"819",190,"Chinwuba Uzoma Jeffersom Agba",20546,"12/01/1980","Pivo",2.08,"2014/2015",3537063.75,89,81,234,390,97,166,2,5,34,43,47,72,119,18,11,2,66,39,31,4,5,5,272
"820",192,"Larry James Taylor Jr",21018,"03/10/1980","Armador",NA,"2014/2015",4143615.55,67,77,395,798,119,201,29,103,70,87,55,115,170,109,51,4,65,89,57,5,2,2,499
"821",193,"Marcelo Magalhães Machado",21018,"12/04/1975","Ala",2,"2014/2015",3321592.65,67,77,294,647,38,83,57,140,47,61,12,53,65,59,19,3,42,58,32,1,0,0,266
"822",203,"Wagner de Carvalho França Mattos",21007,"21/09/1982","NOTFOUND",NA,"2014/2015",2203750.4,84,81,92,167,34,65,0,1,24,34,35,37,72,13,9,1,48,32,17,2,1,1,128
"823",210,"Paulo Heitor Boracini",20384,"26/12/1984","AlaArmador",NA,"2014/2015",565261.85,89,93,123,223,25,43,19,39,16,20,5,16,21,22,11,0,21,20,23,3,0,0,112
"824",214,"Fúlvio Chiantia de Assis",20982,"15/08/1981","Armador",NA,"2014/2015",4262993.9,76,89,209,430,25,53,35,86,54,66,16,75,91,153,29,2,69,58,65,7,0,0,328
"825",216,"Renan Santos Lenz",21004,"10/09/1990","Pivo",NA,"2014/2015",2861812.7,98,64,148,242,67,106,0,3,14,21,26,50,76,13,8,13,67,27,15,1,9,9,194
"826",267,"Eduardo Magalhães Machado",20476,"10/09/1982","AlaArmador",NA,"2014/2015",4553365.65,93,80,289,636,42,83,44,130,73,80,6,54,60,76,43,3,51,78,57,5,4,4,280
"827",271,"Thomas Lutke Gehrke",20548,"24/06/1982","AlaPivo",2.03,"2014/2015",3211090.05,74,78,113,168,33,52,6,10,29,34,19,30,49,27,2,1,41,33,15,0,1,1,149
"828",273,"Luiz Felipe Elizeu Mendes Ribeiro",20962,"20/08/1979","AlaPivo",2,"2014/2015",4089233.5,96,90,326,592,97,177,23,50,63,88,58,122,180,26,19,17,69,76,42,6,9,9,394
"829",284,"Alírio Alves de Souza",20963,"22/11/1977","Pivo",2.1,"2014/2015",986711.45,82,76,25,42,6,10,4,7,1,1,3,8,11,2,1,3,9,1,5,1,2,2,30
"830",304,"Icaro Parisotto",20551,"23/08/1992","Armador",1.85,"2014/2015",2053987.65,82,78,101,268,20,41,16,57,13,15,13,31,44,42,9,0,38,26,20,6,0,0,112
"831",308,"Thiago Francisco Labbate",20958,"30/05/1983","Pivo",2.08,"2014/2015",1852875.1,85,74,62,106,26,42,0,0,10,22,17,19,36,2,3,1,21,21,3,0,12,12,73
"832",309,"Fabricio Russo de Oliveira",20970,"01/05/1985","Ala",2,"2014/2015",3844624.05,73,64,244,502,52,80,34,97,38,51,30,82,112,21,8,2,58,53,31,3,0,0,252
"833",310,"Gustavo Santos Pereira Lima",21008,"05/07/1985","Armador",NA,"2014/2015",1787533.8,85,78,64,128,14,35,8,14,12,16,2,15,17,19,6,1,18,15,14,4,0,0,62
"834",315,"Eric Arthur Romualdo",20544,"14/03/1983","Armador",1.85,"2014/2015",5701152.3,92,94,330,590,73,128,38,85,70,79,15,72,87,125,62,1,80,101,79,13,0,0,415
"835",324,"Bruno Irigoyen",20954,"16/04/1992","Ala",1.98,"2014/2015",3704863.9,92,86,184,385,36,65,31,77,19,24,11,41,52,28,14,4,46,21,15,1,1,1,187
"836",341,"Guilherme Schneider",20408,"17/10/1986","Ala",NA,"2014/2015",1749293.9,83,69,143,309,33,57,18,56,23,27,10,22,32,25,11,2,46,27,10,0,1,1,137
"837",351,"André Luiz Quirino Pereira",20964,"04/08/1979","Pivo",2.05,"2014/2015",2812983.65,93,81,139,230,53,87,1,5,30,41,23,29,52,14,7,4,41,31,20,2,3,3,147
"838",360,"Pedro Cesar Teruel Lima",20959,"08/07/1987","NOTFOUND",NA,"2014/2015",3670904.35,74,65,245,561,53,120,27,81,58,78,28,33,61,26,13,1,40,63,18,3,0,0,187
"839",365,"Ronald Ricardo Ramon Guerrero",21013,"14/01/1986","NOTFOUND",NA,"2014/2015",5559790.8,76,67,383,726,52,93,74,159,57,63,13,68,81,63,37,2,75,65,38,10,0,0,396
"840",366,"Welington Reginaldo dos Santos",21013,"21/01/1981","Armador",1.85,"2014/2015",5188040.95,76,67,318,712,47,88,53,155,65,71,9,47,56,120,33,2,72,102,86,6,0,0,294
"841",367,"Marcus Vinícius Vieira de Sousa",21018,"31/05/1984","Ala",2.07,"2014/2015",7049326.35,67,77,598,1130,114,211,87,193,109,129,15,155,170,95,37,6,80,129,65,5,14,14,618
"842",369,"Erick Rodrigues Camilo",20547,"18/02/1992","Pivo",NA,"2014/2015",1212485.1,86,82,94,218,27,51,9,31,13,23,16,23,39,8,5,4,24,23,16,2,5,5,78
"843",370,"Arthur José da Luz Casimiro",20957,"02/05/1992","Pivo",NA,"2014/2015",1609046.15,72,67,56,83,21,34,1,1,11,12,15,12,27,1,1,3,23,10,7,0,2,2,67
"844",381,"Davi Rossetto de Oliveira",20547,"27/07/1992","Armador",1.81,"2014/2015",6164540.3,86,82,388,836,72,147,45,136,109,134,32,88,120,132,35,2,69,131,73,11,0,0,413
"845",384,"Leandro Cruvinel Miranda",20551,"10/05/1991","Pivo",2.05,"2014/2015",974015.4,82,78,16,31,4,7,2,5,2,2,2,4,6,1,2,3,3,1,0,0,2,2,22
"846",394,"Luis Felipe Gruber",20551,"16/05/1985","AlaPivo",NA,"2014/2015",4005164.25,82,78,329,738,65,138,45,130,64,72,16,92,108,29,33,14,74,58,59,5,10,10,288
"847",395,"Douglas Ângelo Nunes",20551,"09/02/1987","NOTFOUND",NA,"2014/2015",4275179.1,82,78,217,461,45,82,34,89,25,30,23,51,74,18,16,10,49,34,30,6,5,5,208
"848",399,"Átila Sacramento dos Santos",20970,"15/09/1983","NOTFOUND",NA,"2014/2015",2669601.5,73,64,162,298,53,110,0,1,56,75,52,56,108,10,9,6,51,50,29,4,12,12,189
"849",412,"Matheus Dalla Barba",21012,"02/05/1991","Ala",1.97,"2014/2015",2687477.05,73,92,150,322,20,42,32,73,14,19,6,41,47,14,6,2,43,20,16,4,0,0,135
"850",420,"Henrique Macia Alves da Cruz",20959,"14/02/1984","AlaPivo",NA,"2014/2015",3883200.45,74,65,315,698,88,196,23,71,70,93,49,122,171,59,35,2,77,81,50,7,2,2,353
"851",423,"Juan Pablo Figueroa",21005,"13/03/1986","Armador",1.82,"2014/2015",6536095.45,78,72,263,668,78,169,22,89,41,63,20,81,101,160,50,3,84,110,70,4,0,0,327
"852",424,"Robby Stephen Collum",20514,"30/11/1980","AlaArmador",1.83,"2014/2015",5080959.05,56,75,321,814,31,81,64,193,67,73,16,83,99,97,43,3,56,62,38,0,0,0,340
"853",425,"Robert Andrew Day",21018,"13/01/1982","Ala",1.97,"2014/2015",4400633.25,67,77,332,682,29,52,73,171,55,65,21,61,82,35,27,4,76,63,33,10,0,0,316
"854",427,"Lucas Cipolini Alves",20982,"14/06/1986","Pivo",2.03,"2014/2015",7211474.85,76,89,523,908,142,223,57,123,68,93,50,122,172,53,22,28,93,77,56,5,49,49,570
"855",431,"Ricardo Taboas de Bem",21003,"13/07/1984","Pivo",2.1,"2014/2015",1368021.15,91,84,38,61,14,25,0,0,10,11,5,10,15,6,2,1,14,9,8,0,1,1,42
"856",433,"Elio Corazza Neto",21010,"27/12/1989","Armador",NA,"2014/2015",6180652.1,77,65,246,588,45,103,42,113,30,43,16,67,83,120,40,0,74,58,63,7,0,0,284
"857",437,"Ronald Rudson Rodrigues dos Reis",20982,"23/12/1991","Pivo",2.07,"2014/2015",5226803.8,76,89,330,541,128,221,1,3,71,90,86,116,202,18,13,40,106,93,67,6,24,24,422
"858",441,"Deryk Evandro Ramos",21012,"14/06/1994","Armador",NA,"2014/2015",3628397.1,73,92,230,513,53,106,34,90,22,31,15,47,62,61,20,0,52,45,43,3,0,0,212
"859",445,"Márcio da Silva Dornelles",21003,"28/12/1975","Ala",1.96,"2014/2015",3653016.2,91,84,275,657,55,117,38,120,51,63,26,63,89,46,24,3,74,68,35,7,2,2,246
"860",447,"André Stefanelli Martins",21004,"21/08/1984","Ala",1.98,"2014/2015",3485669.8,98,64,336,739,74,136,51,140,35,47,24,75,99,50,14,9,68,60,51,4,0,0,294
"861",448,"Lucas Fernandes Mariano",21005,"24/09/1993","Pivo",2.07,"2014/2015",8061245.85,78,72,494,985,142,241,50,128,60,119,79,148,227,32,27,27,96,103,80,8,26,26,491
"862",449,"Fernando Feres Penna",20959,"24/10/1983","Armador",1.89,"2014/2015",1650452.75,74,65,103,217,11,33,20,41,21,28,6,39,45,48,16,1,30,19,30,5,0,0,133
"863",451,"Lucas Miguel Avelino",20970,"10/05/1990","Armador",1.9,"2014/2015",1966671.35,73,64,20,29,1,1,6,9,0,0,1,9,10,3,2,1,11,6,3,0,0,0,30
"864",478,"Ricardo Fischer",21018,"16/05/1991","Armador",1.85,"2014/2015",8598876.5,67,77,476,892,100,188,57,131,105,123,24,132,156,253,47,1,91,149,112,8,0,0,641
"865",480,"Valter Apolinario Da Silva",21004,"31/01/1977","Armador",1.85,"2014/2015",6187170.65,98,64,278,548,51,97,35,86,71,96,19,101,120,162,35,0,56,120,55,4,0,0,418
"866",481,"Alex Ribeiro Garcia",21018,"04/03/1980","Ala",1.9,"2014/2015",8045744.75,67,77,569,1067,107,186,75,178,130,161,30,187,217,158,36,21,101,155,80,5,7,7,708
"867",482,"Carlos Alexandre Rodrigues do Nascimento",21018,"18/04/1983","AlaPivo",2.03,"2014/2015",6555906.4,67,77,420,779,123,194,34,97,72,100,75,158,233,45,37,6,70,95,32,0,2,2,547
"868",483,"Vitor Alves Benite",21018,"20/02/1990","AlaArmador",1.9,"2014/2015",4971380.95,67,77,412,779,111,200,45,104,55,67,16,70,86,52,24,3,74,72,33,4,1,1,384
"869",484,"Bruno Pires Fiorotto",21013,"13/08/1984","Pivo",2.08,"2014/2015",5037617.05,76,67,307,508,132,217,0,1,43,71,72,137,209,75,29,27,75,65,54,9,43,43,479
"870",530,"George Frederico Torres Homem Chaia",21012,"08/03/1991","Armador",1.82,"2014/2015",1175231.45,73,92,43,100,3,6,10,26,7,10,3,21,24,41,5,0,19,9,12,0,0,0,79
"871",536,"Luis Otavio da Silva Vieira",20443,"09/03/1992","Ala",1.99,"2014/2015",10,98,73,6,14,1,2,1,2,1,4,1,2,3,0,0,0,2,2,0,0,0,0,4
"872",555,"Leonardo Simões Meindl",21005,"20/03/1993","Ala",2,"2014/2015",9119649.15,78,72,627,1443,129,286,78,231,135,178,62,149,211,98,66,22,125,152,117,20,9,9,554
"873",558,"Antonio Elpidio Ferreira Junior",20996,"25/05/1994","AlaPivo",2,"2014/2015",1838357.3,78,67,106,181,26,42,13,26,15,19,12,20,32,10,6,5,22,22,14,0,0,0,112
"874",567,"Pedro Henrique Cavalin de Macedo",20548,"23/04/1993","Ala",2.03,"2014/2015",1698179.3,74,78,20,40,3,7,2,6,8,8,3,3,6,0,2,1,4,4,3,0,0,0,18
"875",575,"Lucas Dias Silva",20496,"06/07/1995","Ala",2.07,"2014/2015",1911747.1,85,79,90,201,19,31,16,45,4,4,10,35,45,8,4,4,25,12,13,0,2,2,97
"876",583,"Bruno Felipe Viana dos Santos",20546,"05/01/1993","NOTFOUND",NA,"2014/2015",511499,89,81,28,39,7,11,4,5,2,2,1,3,4,3,2,0,2,7,6,1,0,0,26
"877",598,"Caio Aparecido da Silveira Torres",21004,"03/06/1987","Pivo",NA,"2014/2015",6085079.5,98,64,462,824,178,322,6,19,88,123,90,200,290,44,21,23,91,112,67,4,4,4,581
"878",610,"Luan Pereira Xavier",20345,"12/03/1992","Ala",1.87,"2014/2015",1548334,81,80,9,14,1,1,1,2,4,6,2,2,4,2,1,0,2,3,1,0,0,0,12
"879",629,"Maxwell Dias Ribeiro",20546,"07/05/1991","AlaPivo",1.97,"2014/2015",217167,89,81,9,24,1,4,1,4,4,4,0,1,1,2,1,0,4,2,3,0,0,0,4
"880",646,"Eduardo Campos Sommer",20537,"19/02/1994","AlaPivo",2.04,"2014/2015",292346.05,79,81,16,31,6,10,0,2,4,5,4,1,5,3,1,1,10,4,1,0,0,0,18
"881",711,"Henrique Coelho",20954,"17/02/1993","Armador",1.87,"2014/2015",4165504.75,92,86,385,770,101,185,30,93,93,121,25,58,83,134,45,3,96,137,85,9,8,8,390
"882",715,"Olintho Pereira Abrão Silva",20533,"03/07/1992","Ala",2.01,"2014/2015",467334,83,64,17,33,7,13,0,1,3,4,3,7,10,5,2,0,3,4,1,0,0,0,25
"883",782,"Leonardo K. Waszkiewicz",21005,"23/05/1989","Pivo",NA,"2014/2015",3252824.2,78,72,197,316,80,130,0,0,37,56,57,78,135,6,15,23,77,59,48,4,34,34,259
"884",786,"Diego Santana Conceição",20990,"08/05/1987","AlaPivo",1.98,"2014/2015",3611626.65,78,69,97,154,28,41,3,11,32,39,18,44,62,24,9,5,37,38,16,6,1,1,153
"885",789,"Rafael Diogo Da Silva",20459,"28/02/1988","Armador",NA,"2014/2015",292666,99,86,10,38,0,3,3,10,1,2,1,2,3,4,0,0,1,3,5,0,0,0,1
"886",794,"Isaac Rafael Gonçalves",20490,"02/07/1990","Ala",1.92,"2014/2015",2213414.75,108,99,130,257,25,42,17,46,29,35,7,38,45,19,5,3,33,31,8,1,1,1,142
"887",796,"Andre Bennett Laws",21004,"20/09/1980","AlaArmador",1.86,"2014/2015",6389595.4,98,64,382,753,105,183,33,100,73,87,19,82,101,142,31,3,52,82,66,5,0,0,434
"888",797,"Kenny Montrell Dawkins",20959,"23/07/1987","Armador",1.8,"2014/2015",7647021.9,74,65,502,1086,96,198,73,193,91,111,20,106,126,128,46,3,79,131,89,10,1,1,474
"889",801,"Ralfi Silva Ansaloni",20953,"26/12/1987","Pivo",NA,"2014/2015",4852425.15,91,62,341,598,132,241,1,5,74,101,39,146,185,10,12,17,93,84,46,10,22,22,379
"890",818,"Humberto Luiz Gomes da Silva ",20964,"02/07/1995","AlaArmador",1.95,"2014/2015",213833.3,93,81,16,25,2,3,3,5,3,4,0,4,4,3,0,0,3,3,2,0,0,0,17
"891",820,"Moisés Barbosa de Lima Silva",20550,"27/07/1992","Pivo",2.13,"2014/2015",120689.7,87,110,17,27,8,12,0,0,1,3,2,6,8,0,3,1,6,2,5,1,0,0,18
"892",823,"Leonardo Demétrio",20954,"24/03/1994","AlaPivo",2.08,"2014/2015",3536783.05,92,86,194,420,64,110,9,45,39,65,34,66,100,22,13,7,55,51,19,4,16,16,209
"893",824,"Alvaro Calvo Masa",20532,"27/03/1983","Ala",2.02,"2014/2015",2709432.7,73,68,137,305,32,71,11,38,40,49,23,55,78,20,8,3,27,50,26,4,0,0,145
"894",828,"Daniel Almiro Zillmer",20547,"27/03/1986","Ala",1.98,"2014/2015",3839743.45,86,82,375,750,104,200,31,84,74,98,17,52,69,24,15,3,67,102,53,11,2,2,260
"895",845,"Alexandre Paranhos de Souza",20531,"02/03/1992","Pivo",NA,"2014/2015",2091385.5,63,89,55,121,21,36,3,13,4,10,11,23,34,2,4,3,23,12,17,3,2,2,50
"896",858,"Atílio Leonardo Gomes de Mello",21003,"28/06/1982","Pivo",2.06,"2014/2015",4771037,91,84,380,619,151,260,0,0,78,99,42,87,129,31,2,3,90,89,81,12,6,6,334
"897",859,"Steven Anthony Toyloy",20970,"06/10/1987","Pivo",NA,"2014/2015",5938432.1,73,64,362,645,154,260,0,3,54,116,91,142,233,28,20,15,69,107,48,6,59,59,439
"898",948,"Caio Roberto Ranches de Souza",20544,"12/03/1987","Ala",1.92,"2014/2015",4940989.75,92,94,231,607,46,94,34,122,37,53,11,44,55,43,10,3,58,53,25,3,0,0,165
"899",975,"Rômulo Vieira de Oliveira Junior",20531,"27/01/1992","Pivo",2,"2014/2015",2336062.6,63,89,53,101,24,45,0,0,5,11,10,23,33,9,0,5,17,13,6,1,0,0,67
"900",979,"Jefferson Froelich Socas",20539,"12/01/1991","AlaArmador",1.95,"2014/2015",2832327.2,86,78,139,311,55,103,3,24,20,33,21,58,79,69,29,12,17,44,23,1,1,1,223
"901",982,"Douglas Tuchtenhagen Kurtz",20504,"11/07/1987","Pivo",2.13,"2014/2015",1510404.1,84,68,119,199,51,83,0,1,17,30,13,33,46,3,2,9,34,27,15,2,11,11,118
"902",998,"Matheus Henrique Pereira",20545,"13/10/1994","AlaPivo",2.02,"2014/2015",314166,86,70,12,27,6,9,0,3,0,0,2,5,7,4,0,0,4,0,2,1,0,0,15
"903",1002,"Danilo Fuzaro Siqueira",20954,"10/01/1994","AlaArmador",1.95,"2014/2015",3753006.75,92,86,253,438,69,121,17,39,64,79,17,40,57,52,28,10,80,74,53,5,9,9,258
"904",1006,"Gemerson da Silva Barbosa",20959,"29/03/1993","AlaPivo",NA,"2014/2015",3058923,74,65,88,163,21,33,11,27,13,16,17,36,53,5,3,2,36,13,8,0,0,0,112
"905",1007,"Vinicius de Oliveira Cornelio Pastor",20532,"09/09/1990","Ala",2,"2014/2015",1069717.35,73,68,56,103,16,25,5,14,9,11,12,21,33,13,4,0,25,8,7,1,1,1,79
"906",1010,"Gustavo Scaglia de Paula",20546,"23/01/1993","Ala",NA,"2014/2015",980999,89,81,10,24,1,2,2,6,2,2,1,3,4,1,2,0,2,2,3,0,0,0,9
"907",1011,"Caleb Franklin Brown",20396,"14/06/1989","Armador",1.85,"2014/2015",2257666,84,94,123,229,19,41,20,39,25,30,5,30,35,27,14,0,14,33,19,3,0,0,134
"908",1013,"Arthur Pecos Fernandes da Silva",20354,"01/11/1994","Armador",1.84,"2014/2015",1142009.35,76,81,28,62,8,17,3,8,3,4,2,5,7,1,1,0,3,5,2,0,0,0,20
"909",1016,"Tyrone Denell Curnell",21010,"22/04/1988","AlaPivo",NA,"2014/2015",6656997.2,77,65,467,939,123,218,39,121,104,140,43,147,190,69,64,14,113,123,74,6,27,27,517
"910",1018,"Pedro Henrique Wellausen Rava",21003,"08/09/1995","Armador",1.83,"2014/2015",2968985.7,91,84,159,328,20,53,27,59,38,45,10,33,43,34,19,1,37,35,24,5,0,0,160
"911",1038,"Renan Michel Leichtweis",20542,"01/07/1989","Pivo",NA,"2014/2015",4185342.45,80,83,211,358,74,128,7,16,42,54,28,63,91,17,8,2,56,54,37,2,9,9,217
"912",1047,"Desmond Holloway",20959,"28/03/1990","Ala",NA,"2014/2015",5435595.4,74,65,465,871,152,296,3,31,152,186,57,77,134,37,35,8,74,158,59,5,2,2,414
"913",1053,"João Pedro Borrego Siqueira Martins",20503,"14/06/1996","Armador",1.8,"2014/2015",718333,103,105,3,5,0,1,1,1,0,0,1,0,1,0,0,0,2,0,2,0,0,0,1
"914",1058,"Jefferson Campos",20964,"09/02/1991","AlaArmador",NA,"2014/2015",2701264.25,93,81,167,313,36,60,22,53,29,34,9,30,39,41,11,0,27,36,26,3,1,1,172
"915",1061,"Wesley Alexandre Sena da Silva ",20507,"02/05/1996","Pivo",2.11,"2014/2015",818358.4,87,64,16,27,5,8,1,2,3,5,4,2,6,1,0,0,6,3,3,0,3,3,14
"916",1224,"João Pedro de Moraes Demétrio",20548,"20/05/1995","AlaPivo",2.08,"2014/2015",387000,74,78,20,36,7,13,0,0,6,10,7,2,9,0,0,2,5,5,1,0,2,2,20
"917",1226,"Paulo Sérgio Prestes",21010,"15/02/1988","Pivo",2.08,"2014/2015",5499315.2,77,65,335,591,138,248,0,1,59,92,93,115,208,33,14,15,78,92,41,3,5,5,420
"918",1227,"Rashaun Durrel Mc Lemore",20547,"13/05/1986","AlaArmador",NA,"2014/2015",2896945.6,86,82,308,646,66,106,43,125,47,59,14,56,70,29,19,8,47,68,31,1,3,3,269
"919",1325,"Victor Chastinet Aragão de Gusmão",20500,"03/09/1993","Armador",1.87,"2014/2015",897171.3,92,83,55,94,15,29,7,9,4,9,13,4,17,4,6,2,20,10,9,1,0,0,54
"920",11304,"Thiago César Carneiro Marcello",20547,"12/10/1991","Ala",1.86,"2014/2015",5686829.25,86,82,359,793,89,199,38,105,67,80,29,73,102,68,48,3,55,71,72,9,1,1,318
"921",11363,"Cicero da Silva Gonzaga",20536,"04/02/1986","Ala",2.02,"2014/2015",2062004.6,99,74,30,58,10,16,2,7,4,5,6,13,19,1,3,2,18,6,2,0,3,3,41
"922",11387,"Patrick Luiz de Ana Vieira",20475,"18/10/1993","Armador",1.86,"2014/2015",661667,71,110,12,13,2,2,0,0,8,9,0,1,1,0,3,0,2,5,1,0,0,0,14
"923",23,"Arlindo Gomes Baltazar Neto",21364,"05/01/1986","AlaArmador",NA,"2015/2016",7490716.45,65,81,531,1212,122,240,57,196,116,144,20,90,110,80,67,2,38,150,72,11,0,0,413
"924",26,"Jhonatan Luz dos Santos",21660,"10/02/1987","Ala",1.97,"2015/2016",2731930.4,83,78,259,455,33,64,53,96,34,39,44,64,108,29,21,3,72,43,18,3,8,8,315
"925",30,"Matheus dos Prazeres Costa",21633,"01/04/1980","Armador",1.8,"2015/2016",3276567.6,74,64,117,274,19,44,20,52,19,30,10,38,48,45,12,1,31,29,27,4,0,0,121
"926",31,"Arthur Luiz Belchor Silva",21680,"30/09/1982","Ala",1.97,"2015/2016",3332115.7,85,79,126,238,32,52,13,36,23,26,7,40,47,13,12,0,42,25,13,4,0,0,134
"927",35,"Rafael Rodrigues",21668,"17/10/1987","Pivo",NA,"2015/2016",5137703.35,85,95,297,557,117,233,0,3,63,82,62,147,209,23,10,10,79,61,34,8,1,1,357
"928",39,"Diego Pinheiro Da Silva",21679,"14/06/1980","Ala",1.95,"2015/2016",3334571.1,100,80,126,221,33,53,17,34,9,13,10,28,38,19,7,1,52,17,3,2,0,0,142
"929",40,"Audrei Parisotto",21666,"27/09/1984","Ala",1.91,"2015/2016",7943201.9,95,80,378,813,96,209,48,115,42,50,28,93,121,32,27,3,86,55,22,6,1,1,335
"930",43,"Shilton Alessanco dos Santos",21637,"10/08/1982","Pivo",1.98,"2015/2016",5185829.9,67,85,237,416,92,167,0,0,53,82,52,153,205,60,26,7,85,69,38,6,10,10,367
"931",57,"André Luiz Bresolin Góes",21398,"05/03/1987","Ala",1.95,"2015/2016",3135100.75,62,92,176,323,37,65,20,46,42,55,4,42,46,45,27,4,50,53,23,4,0,0,201
"932",58,"Alexandre Henrique Santos Pinheiro",21337,"06/06/1985","Armador",1.85,"2015/2016",2411212.05,82,91,69,150,11,26,8,24,23,26,13,19,32,22,16,1,27,20,13,7,0,0,84
"933",62,"Tiago Valentim de Lima",21666,"07/03/1981","Pivo",NA,"2015/2016",1976177.05,95,80,161,315,32,62,25,55,22,26,23,67,90,15,12,7,57,23,21,0,3,3,196
"934",78,"Guilherme Giovannoni",21680,"02/06/1980","AlaPivo",NA,"2015/2016",6244399.9,85,79,597,1182,141,298,63,147,126,145,49,181,230,99,23,7,91,142,38,6,3,3,638
"935",81,"Anderson Eurípedes Ferreira",21398,"17/04/1982","AlaPivo",2.05,"2015/2016",4961967.65,62,92,339,797,92,191,37,119,44,58,26,143,169,38,16,10,64,59,44,9,1,1,302
"936",85,"André De Souza Silva",21670,"25/11/1990","AlaPivo",2,"2015/2016",2121093.3,88,92,74,173,19,41,7,22,15,25,12,24,36,7,11,6,21,23,7,1,1,1,78
"937",86,"Guilherme Filipin Alves Pereira",21676,"07/08/1983","Ala",NA,"2015/2016",3559737.65,91,93,252,542,28,57,38,110,82,98,15,46,61,28,15,2,62,69,20,3,0,0,214
"938",93,"Felipe Taddei",21645,"25/05/1992","AlaArmador",1.9,"2015/2016",1170521.75,81,67,27,59,4,4,5,15,4,6,1,6,7,1,3,0,16,6,1,2,0,0,21
"939",96,"Cauê Borges dos Santos",21633,"13/02/1991","AlaArmador",1.9,"2015/2016",2404023.65,74,64,121,237,31,58,10,29,29,34,11,25,36,19,16,0,15,33,13,2,0,0,125
"940",97,"Cauê Verzola de Freitas",21351,"05/05/1988","Armador",1.92,"2015/2016",2552489.2,80,88,107,278,12,26,23,66,14,28,6,63,69,62,16,11,39,36,22,2,0,0,162
"941",102,"Leonardo Di Pacce Dos Santos",21396,"06/10/1984","Pivo",NA,"2015/2016",62.3,75,60,11,18,5,7,0,0,1,4,3,6,9,2,2,2,12,5,0,1,0,0,17
"942",105,"Jimmy Dreher de Oliveira",21677,"11/04/1990","Ala",NA,"2015/2016",2634686.9,79,75,252,431,55,90,32,64,46,59,31,43,74,14,21,1,61,49,22,8,8,8,246
"943",107,"Rafael Ferreira De Souza",21692,"03/06/1988","AlaPivo",2.09,"2015/2016",5193262.5,94,81,305,589,97,167,22,62,45,69,38,104,142,39,13,23,58,65,28,3,14,14,352
"944",119,"Cesar Luiz Fabretti Araujo",21363,"08/07/1981","AlaPivo",2.02,"2015/2016",4738739.65,81,86,267,589,53,119,43,104,32,39,35,84,119,30,11,4,54,51,21,5,1,1,262
"945",134,"José Roberto Nardi Duarte",21642,"24/05/1988","AlaArmador",1.95,"2015/2016",4235265.8,80,86,300,681,52,125,46,116,58,83,16,78,94,54,37,2,62,104,46,11,3,3,258
"946",137,"Shamell Jermaine Stallworth",21677,"07/09/1980","Ala",NA,"2015/2016",8111314.9,79,75,687,1484,161,312,66,216,167,212,23,163,186,94,61,5,86,192,74,19,5,5,581
